entity_name,entity_id,relation,relation_id
investasi singapura,2062,INDIKATOR_EKONOMI,2
sultan b najamudin,2063,ORANG,1
itb,2064,ORGANISASI,8
mobil,2065,PRODUK,6
nilai tco,2066,INDIKATOR_EKONOMI,2
layanan purna jual,2067,PRODUK,6
agus purwadi,2068,ORANG,1
herry s.w,2069,ORANG,1
peraturan pemerintah,2070,KONSEP,3
pengelolaan energi,2071,KONSEP,3
pimpinan majelis permusyawaratan rakyat (mpr) republik indonesia,2072,PEMERINTAHAN,7
gibran,2073,ORANG,1
mpr ri,2074,PEMERINTAHAN,7
artas energi petrogas,2075,PERUSAHAAN,0
pabrik pipa baja seamless,2076,PRODUK,6
inerco global international,2077,PERUSAHAAN,0
indonesia seamless tube,2078,PERUSAHAAN,0
jose antonio rayes,2079,ORANG,1
pembangunan pabrik pipa,2080,PRODUK,6
investasi di indonesia,2081,KONSEP,3
pabrik aksesori komponen,2082,PRODUK,6
gubernur jawa barat,2083,PEMERINTAHAN,7
bandung,2084,KOTA,5
"badan pengelola investasi, daya anagata nusantara (danantara)",2085,BADAN_REGULATOR,4
sektor perkantoran dan logistik,2086,SEKTOR,13
stuart crow,2087,ORANG,1
investasi antar negara,2088,PRODUK,6
jll,2089,PERUSAHAAN,0
investasi properti komersial,2090,SEKTOR,13
java integrated industrial,2091,PERUSAHAAN,0
haryanto adikoesoemo,2092,ORANG,1
duta besar singapura,2093,ORANG,1
akr,2094,PERUSAHAAN,0
bambang soetiono,2095,ORANG,1
presiden ke-7 joko widodo,2096,ORANG,1
investasi real estat,2097,SEKTOR,13
asia pasifik,2098,WILAYAH,11
seoul,2099,KOTA,5
tokyo,2100,KOTA,5
pertanahan nasional,2101,PERUSAHAAN,0
industri pionir,2102,SEKTOR,13
pajak minimum global,2103,KONSEP,3
peraturan bappebti nomor,2104,KONSEP,3
badan usaha dan badan hukum,2105,ORGANISASI,8
oscar darmawan,2106,ORANG,1
rumput laut,2107,PRODUK,6
bain & company,2108,PERUSAHAAN,0
genzero,2109,PERUSAHAAN,0
proyek pusat data hijau,2110,PRODUK,6
asia tenggara,2111,WILAYAH,11
perusahaan telekomunikasi terbesar,2112,PERUSAHAAN,0
pemerintah singapura,2113,PEMERINTAHAN,7
energi terbarukan,2114,SEKTOR,13
subsidi bahan bakar fosil,2115,KONSEP,3
potensi cadangan panas bumi,2116,KONSEP,3
investor asal taiwan,2117,ORGANISASI,8
perwakilan taiwan textile,2118,ORGANISASI,8
asosiasi pertekstilan,2119,ORGANISASI,8
bp investasi danantara,2120,BADAN_REGULATOR,4
andi amran sulaiman,2121,ORANG,1
amran,2122,ORANG,1
fasilitas pengolahan susu,2123,KONSEP,3
jumlah tersebut,2124,KONSEP,3
kebutuhan susu nasional,2125,KONSEP,3
140 perusahaan,2126,PERUSAHAAN,0
komitmen mencapai sekitar,2127,KONSEP,3
investasi dari vietnam,2128,KONSEP,3
nusron wahid,2129,ORANG,1
muhammad rifqinizamy karsayuda,2130,ORANG,1
pemda,2131,PEMERINTAHAN,7
ceo summit bali 2024,2132,EVENT,10
mitra berlian unggas,2133,PERUSAHAAN,0
kota bandung,2134,KOTA,5
suvbi,2135,PRODUK,6
investasi jangka pendek,2136,KONSEP,3
investasi jangka menengah,2137,KONSEP,3
plataran boga rasa,2138,PERUSAHAAN,0
primahotel,2139,PERUSAHAAN,0
profesi,2140,KONSEP,3
risiko,2141,KONSEP,3
reksadana pendapatan tetap,2142,PRODUK,6
saham bluechip,2143,PRODUK,6
peer-to-peer lending,2144,PRODUK,6
bursa kripto cfx,2145,PERUSAHAAN,0
calon pedagang fisik,2146,KONSEP,3
subani,2147,ORANG,1
cfx,2148,PERUSAHAAN,0
dr cut nurul hafifah,2149,ORANG,1
hasil survei status,2150,SEKTOR,13
dr piprim basarah yanuarso,2151,ORANG,1
ikatan dokter anak indonesia,2152,ORGANISASI,8
provinsi banten,2153,WILAYAH,11
dpmptsp kota cilegon,2154,PEMERINTAHAN,7
kota cilegon,2155,KOTA,5
dinas penanaman modal dan pelayanan terpadu satu pintu (dpmptsp) kota cilegon,2156,PEMERINTAHAN,7
veddriq leonardo,2157,ORANG,1
pasar saham indonesia,2158,SEKTOR,13
bursa-bursa anggota world,2159,ORGANISASI,8
ring the bell,2160,EVENT,10
international organization of securities commissions,2161,ORGANISASI,8
jeffrey hendrik,2162,ORANG,1
rajiah sallsabillah,2163,ORANG,1
program aku investor saham,2164,KONSEP,3
febri hendri antoni arif,2165,ORANG,1
kustini sri purnomo,2166,ORANG,1
hard kiswaya,2167,ORANG,1
calon bupati sleman,2168,PEMERINTAHAN,7
alnaura karima pramesti,2169,ORANG,1
interpol,2170,ORGANISASI,8
kejaksaan negeri palembang,2171,PEMERINTAHAN,7
jaksa penuntut umum,2172,ORGANISASI,8
mahkamah agung,2173,BADAN_REGULATOR,4
kejaksaan tinggi sumatera,2174,PEMERINTAHAN,7
al naura karima,2175,ORANG,1
hutamrin,2176,ORANG,1
lapas perempuan kelas ii a,2177,PERUSAHAAN,0
jaksa,2178,ORGANISASI,8
medco energi internasional tbk,2179,PERUSAHAAN,0
roberto lorato,2180,ORANG,1
medcoenergi,2181,PERUSAHAAN,0
philippine business club,2182,ORGANISASI,8
forum,2183,EVENT,10
asean,2184,NEGARA,9
laut china selatan,2185,KONSEP,3
philippine trade investment,2186,PERUSAHAAN,0
al naura,2187,ORANG,1
kejaksaan agung ri,2188,PEMERINTAHAN,7
lapangan kerja,2189,KONSEP,3
acuviarta kartabi,2190,ORANG,1
sistem pendidikan,2191,KONSEP,3
tenaga kerja,2192,INDIKATOR_EKONOMI,2
rusmin lawin,2193,ORANG,1
kaltim,2194,WILAYAH,11
fahmi prima laksana,2195,ORANG,1
kinerja investasi di kaltim,2196,INDIKATOR_EKONOMI,2
joko irianto,2197,ORANG,1
inflasi indeks harga,2198,INDIKATOR_EKONOMI,2
muhammad noor nugroho,2199,ORANG,1
perekonomian jatim,2200,KONSEP,3
wilayah jatim,2201,WILAYAH,11
deputi kepala bi jatim,2202,ORANG,1
nugroho,2203,ORANG,1
inflasi indeks harga konsumen,2204,INDIKATOR_EKONOMI,2
jatim,2205,WILAYAH,11
pertumbuhan ekonomi yang stabil,2206,KONSEP,3
investasi yang berkelanjutan,2207,KONSEP,3
pembangunan proyek strategis,2208,KONSEP,3
inflasi ihk jatim,2209,INDIKATOR_EKONOMI,2
pengendalian yang dilakukan,2210,KONSEP,3
harga emas fisik,2211,INDIKATOR_EKONOMI,2
harga emas dunia,2212,INDIKATOR_EKONOMI,2
harga emas global,2213,INDIKATOR_EKONOMI,2
platform tepercaya,2214,PERUSAHAAN,0
kepala badan pengelola investasi daya anagata nusantara,2215,BADAN_REGULATOR,4
istana negara,2216,KOTA,5
kabinet merah putih,2217,KONSEP,3
kabinet indonesia maju,2218,KONSEP,3
pengecer,2219,PERUSAHAAN,0
pengolah,2220,PERUSAHAAN,0
penyedia layanan makanan,2221,PERUSAHAAN,0
tensie whelan,2222,ORANG,1
industri pertanian dan pangan,2223,SEKTOR,13
deloitte,2224,PERUSAHAAN,0
kota jakarta,2225,KOTA,5
undang-undang nomor 2 tahun 2024 tentang provinsi daerah khusus jakarta (dkj),2226,KONSEP,3
dkj,2227,KONSEP,3
gubernur jakarta,2228,ORANG,1
pemprov dki jakarta,2229,PEMERINTAHAN,7
biaya yang diperlukan untuk sebagian besar teknologi bersih,2230,KONSEP,3
arus investasi berbagai,2231,KONSEP,3
badan energi internasional,2232,BADAN_REGULATOR,4
ikea,2233,BADAN_REGULATOR,4
investasi proyek,2234,KONSEP,3
bahan bakar fosil,2235,PRODUK,6
kapasitas pembangkitan listrik,2236,KONSEP,3
prabowo-gibran,2237,ORANG,1
prabowo gibran,2238,PEMERINTAHAN,7
yuliot tanjung,2239,ORANG,1
edisi 20/10/2024,2240,EVENT,10
pemerintahan jokowi-ma'ruf amin,2241,ORGANISASI,8
eddy soeparno,2242,ORANG,1
turnamen olahraga padel,2243,EVENT,10
angie anandita tjhatra,2244,ORANG,1
bibit.id,2245,PERUSAHAAN,0
perusahaan asuransi global,2246,PERUSAHAAN,0
ex date,2247,KONSEP,3
cum date,2248,KONSEP,3
pemegang saham,2249,ORANG,1
direksi,2250,ORGANISASI,8
dividen,2251,KONSEP,3
dinas penanaman modal dan pelayanan terpadu satu pintu,2252,ORGANISASI,8
pemkot padang,2253,PEMERINTAHAN,7
andree algamar,2254,ORANG,1
pemerintah kota padang,2255,PEMERINTAHAN,7
sektor investasi,2256,SEKTOR,13
hotel dan restoran,2257,SEKTOR,13
investasi masuk,2258,INDIKATOR_EKONOMI,2
investasi hotel dan restoran,2259,SEKTOR,13
bandara dhoho kediri,2260,PRODUK,6
surya dhoho investama,2261,PERUSAHAAN,0
gudang garam tbk,2262,PERUSAHAAN,0
realisasi pdmn,2263,INDIKATOR_EKONOMI,2
realisasi investasi pmdn,2264,INDIKATOR_EKONOMI,2
triwulan iii tahun 2024,2265,EVENT,10
realisasi investasi luar,2266,SEKTOR,13
ratna ningrum,2267,ORANG,1
kejaksaan dki jakarta,2268,PEMERINTAHAN,7
dua terlapor,2269,ORANG,1
bali,2270,WILAYAH,11
penipuan investasi bodong,2271,KONSEP,3
tokopedia,2272,PERUSAHAAN,0
livin' by mandiri,2273,PRODUK,6
balikpapan,2274,KOTA,5
layanan investasi saham,2275,KONSEP,3
fitur transaksi saham,2276,KONSEP,3
aplikasi livin',2277,PRODUK,6
nasabah bank mandiri,2278,ORANG,1
livin',2279,PRODUK,6
jumlah investor individual,2280,INDIKATOR_EKONOMI,2
pak gusti,2281,ORANG,1
saham xxxx,2282,PRODUK,6
pertamina geothermal energy tbk,2283,PERUSAHAAN,0
dana,2284,INSTRUMEN_FINANSIAL,12
mutmainah,2285,ORANG,1
pengadilan negeri serang,2286,ORGANISASI,8
jaksa kejari serang,2287,ORGANISASI,8
yeni rahmawati,2288,ORANG,1
triwulan ketiga 2024,2289,EVENT,10
sulawesi tengah,2290,WILAYAH,11
belanda,2291,NEGARA,9
roasan p roeslani,2292,ORANG,1
amerika,2293,NEGARA,9
presiden joko widodo,2294,ORANG,1
tony wenas,2295,ORANG,1
realisasi investasi indonesia,2296,INDIKATOR_EKONOMI,2
presiden joko widodo (jokowi),2297,ORANG,1
moduit digital indonesia,2298,PERUSAHAAN,0
moduit,2299,PERUSAHAAN,0
badan usaha,2300,PERUSAHAAN,0
smelter pt freeport indonesia,2301,PRODUK,6
smelter tang,2302,PRODUK,6
pertama,2303,KONSEP,3
tepang juragan,2304,EVENT,10
bi tasikmalaya,2305,BADAN_REGULATOR,4
investor dari malaysia,2306,ORGANISASI,8
tanavila pamulang,2307,PRODUK,6
azhari,2308,ORANG,1
pamulang,2309,KOTA,5
proyek kereta cepat,2310,PRODUK,6
pmk nomor 89 tahun 2023,2311,KONSEP,3
kendari new port,2312,PERUSAHAAN,0
kementerian perhubungan,2313,PEMERINTAHAN,7
direktorat jenderal perhubungan laut,2314,BADAN_REGULATOR,4
lestari samudera sakti,2315,PERUSAHAAN,0
rugaya nusantara jaya,2316,PERUSAHAAN,0
pelabuhan penajam buana taka,2317,PERUSAHAAN,0
mitra samudera kreasi,2318,PERUSAHAAN,0
pelabuhan buana reja,2319,PERUSAHAAN,0
samas port,2320,PERUSAHAAN,0
pelabuhan mundam sejahtera,2321,PERUSAHAAN,0
dua samudera perkasa,2322,PERUSAHAAN,0
perusahaan swasta,2323,PERUSAHAAN,0
bauran ebt,2324,INDIKATOR_EKONOMI,2
terpilih prabowo subianto,2325,ORANG,1
angkatan kerja,2326,KONSEP,3
developer,2327,PERUSAHAAN,0
f. rach suherman,2328,ORANG,1
kabupaten badung,2329,KOTA,5
penataan ruang,2330,KONSEP,3
jenderal imigrasi silmy,2331,ORANG,1
sistem autogate,2332,KONSEP,3
bandara ngurah rai,2333,WILAYAH,11
interpol global police,2334,KONSEP,3
imigrasi,2335,ORGANISASI,8
silmy karim,2336,ORANG,1
krishna,2337,ORANG,1
irjen krishna murti,2338,ORANG,1
andika perkasa,2339,ORANG,1
bisnis investasi bodong,2340,KONSEP,3
lq alias joe lin,2341,ORANG,1
total kerugian,2342,INDIKATOR_EKONOMI,2
proyek cpec,2343,PRODUK,6
kedutaan besar china,2344,ORGANISASI,8
bandara internasional jinnah,2345,KOTA,5
port qasim electric power company,2346,PERUSAHAAN,0
kementerian luar,2347,PEMERINTAHAN,7
tentara pembebasan balochistan,2348,ORGANISASI,8
cpec,2349,PRODUK,6
proyecto cpec,2350,PRODUK,6
pakistan,2351,NEGARA,9
kelompok separatis,2352,ORGANISASI,8
gwadar,2353,KOTA,5
transition pathway initiative,2354,ORGANISASI,8
tpi centre,2355,ORGANISASI,8
bank-bank amerika utara,2356,ORGANISASI,8
simon dietz,2357,ORANG,1
bank-bank eropa dan jepang,2358,ORGANISASI,8
bank super-regional,2359,ORGANISASI,8
buron internasional asal china,2360,ORANG,1
produsen listrik swasta,2361,PERUSAHAAN,0
power wheeling,2362,KONSEP,3
ieefa,2363,ORGANISASI,8
emisi karbon kelistrikan,2364,INDIKATOR_EKONOMI,2
perusahaan global,2365,PERUSAHAAN,0
re100,2366,KONSEP,3
anggota re100,2367,PERUSAHAAN,0
ekonomi digital indonesia,2368,KONSEP,3
google,2369,PERUSAHAAN,0
kantor cabang baru,2370,KONSEP,3
surveyor indonesia,2371,PERUSAHAAN,0
kantor cabang,2372,TEMPAT,15
adaro energy,2373,PERUSAHAAN,0
boy thohir,2374,ORANG,1
konsorsium investasi,2375,KONSEP,3
siemens indonesia,2376,PERUSAHAAN,0
siemens,2377,PERUSAHAAN,0
pengusaha tambang,2378,ORGANISASI,8
investor dari china dan rusia,2379,NEGARA,9
investasi rosan perkasa,2380,ORANG,1
rombongan pengusaha tambang,2381,PERUSAHAAN,0
kunjungan langsung ke ikn,2382,KONSEP,3
perusahaan tambang,2383,PERUSAHAAN,0
konsorsium,2384,KONSEP,3
bahlil,2385,ORANG,1
azis armand,2386,ORANG,1
pengurus asosiasi pertambangan batubara indonesia (apbi) adri martowardojo,2387,ORANG,1
kawasan ekonomi khusus pariwisata dan kesehatan internasional batam,2388,KONSEP,3
rumah sakit badan,2389,PERUSAHAAN,0
mayapada apollo batam,2390,PERUSAHAAN,0
ramdani basri,2391,ORANG,1
nusantara infrastructure tbk,2392,PERUSAHAAN,0
badan pengelola keuangan,2393,BADAN_REGULATOR,4
duta besar arab,2394,ORANG,1
arab saudi,2395,NEGARA,9
jasa marga tbk,2396,PERUSAHAAN,0
jasa marga,2397,PERUSAHAAN,0
lintas marga jawa,2398,PERUSAHAAN,0
jasamarga transjawa tol,2399,PERUSAHAAN,0
jalan tol japek ii selatan,2400,PRODUK,6
jalan tol yogyakarta-bawen,2401,PRODUK,6
kendal industrial park,2402,WILAYAH,11
lbm energi baru indonesia,2403,PERUSAHAAN,0
binsar pandjaitan,2404,ORANG,1
baterai lfp,2405,PRODUK,6
ncm,2406,KONSEP,3
lfp,2407,KONSEP,3
emas logam mulia,2408,PRODUK,6
harga emas logam mulia antam,2409,INSTRUMEN_FINANSIAL,12
logammulia.com,2410,PERUSAHAAN,0
kenaikan harga emas,2411,KONSEP,3
aliyah natasha,2412,ORANG,1
permintaan terhadap emas,2413,KONSEP,3
bca syariah,2414,PERUSAHAAN,0
surat utang negara maju,2415,INSTRUMEN_FINANSIAL,12
bank bca syariah,2416,PERUSAHAAN,0
investasi ori026,2417,INSTRUMEN_FINANSIAL,12
gedung-gedung pemerintahan,2418,PERUSAHAAN,0
diana kusumastuti,2419,ORANG,1
istana garuda,2420,PERUSAHAAN,0
sektor cipta karya,2421,SEKTOR,13
bank ina,2422,PERUSAHAAN,0
ketidakpastian hukum,2423,KONSEP,3
pemberantasan korupsi,2424,KONSEP,3
transparency international,2425,ORGANISASI,8
zero coupon bonds,2426,PRODUK,6
coupon bonds,2427,PRODUK,6
kontraktor migas,2428,PERUSAHAAN,0
ariana soemanto,2429,ORANG,1
proyek mnk gas,2430,KONSEP,3
kontraktor migas eksisting,2431,PERUSAHAAN,0
tahun 2024,2432,KONSEP,3
skema gross split lama,2433,KONSEP,3
international energy agency,2434,ORGANISASI,8
hidrogen rendah emisi,2435,PRODUK,6
teknologi,2436,KONSEP,3
peraturan nomor ii-h,2437,KONSEP,3
peraturan nomor iii-i,2438,KONSEP,3
ori026,2439,PRODUK,6
ori026t3,2440,PRODUK,6
ori026t6,2441,PRODUK,6
kemenkeu,2442,ORGANISASI,8
mitra distribusi (midis),2443,PERUSAHAAN,0
reformasi birokrasi,2444,PEMERINTAHAN,7
menteri luar negeri,2445,PEMERINTAHAN,7
nilai sistem akuntabilitas kinerja instansi pemerintah,2446,INDIKATOR_EKONOMI,2
12 unit kerja kemenlu,2447,PEMERINTAHAN,7
5 unit kerja kemenlu,2448,PEMERINTAHAN,7
menengah (kemenkop-ukm),2449,PEMERINTAHAN,7
kemenkopukm,2450,PEMERINTAHAN,7
teten masduki,2451,ORANG,1
blibli,2452,PERUSAHAAN,0
oracle,2453,PERUSAHAAN,0
bytedance,2454,PERUSAHAAN,0
ytl corp,2455,PERUSAHAAN,0
xfa ai,2456,PERUSAHAAN,0
bintaro,2457,KOTA,5
novrian carnegie,2458,ORANG,1
lido de rio,2459,ORANG,1
hotel hanaya suite room,2460,PRODUK,6
escotel,2461,PERUSAHAAN,0
pgn,2462,PERUSAHAAN,0
pertamina gas,2463,PERUSAHAAN,0
pipa cisem ii,2464,PRODUK,6
dadan kusdiana,2465,ORANG,1
lapangan jambaran tiung,2466,PRODUK,6
long term plan (ltp),2467,PRODUK,6
kementerian/lembaga,2468,PEMERINTAHAN,7
spacex,2469,PERUSAHAAN,0
starlink,2470,PRODUK,6
nana sudjana,2471,ORANG,1
proyek pemerintah pusat,2472,KONSEP,3
pembangunan,2473,KONSEP,3
jaringan pipa cisem 2,2474,PRODUK,6
jaringan gas bumi,2475,PRODUK,6
sistem online single,2476,KONSEP,3
ivan cahyadi,2477,ORANG,1
investasi di tanah air,2478,KONSEP,3
ratnaningrum djaroem,2479,ORANG,1
badan pemulihan aset,2480,BADAN_REGULATOR,4
evotrade,2481,PERUSAHAAN,0
harli siregar,2482,ORANG,1
bangunan,2483,KONSEP,3
pengguna aplikasi evotrade,2484,INDIKATOR_EKONOMI,2
kpmg,2485,PERUSAHAAN,0
studi,2486,EVENT,10
investasi esg,2487,KONSEP,3
bri manajemen investasi,2488,PERUSAHAAN,0
reksa dana bri g20,2489,PRODUK,6
bri-mi,2490,PERUSAHAAN,0
herman tjahjadi,2491,ORANG,1
elon musk,2492,ORANG,1
dan investasi,2493,PEMERINTAHAN,7
wang yi,2494,ORANG,1
seri ori026,2495,PRODUK,6
kupon ori026,2496,INSTRUMEN_FINANSIAL,12
investasi ori seri ori026,2497,KONSEP,3
pengusaha independent power,2498,PERUSAHAAN,0
pembangkit berbasis ebt,2499,PRODUK,6
pembangkit berbasis batu bara,2500,PRODUK,6
mifx,2501,PERUSAHAAN,0
monex investindo futures,2502,PERUSAHAAN,0
i nyoman tridana yasa,2503,ORANG,1
dana oil konsorsium,2504,PERUSAHAAN,0
ferhad annas,2505,ORANG,1
koin nusantara,2506,KONSEP,3
infrastruktur ibu kota,2507,KONSEP,3
alexander tedja,2508,ORANG,1
pakuwon jati tbk,2509,PERUSAHAAN,0
groundbreaking ke-8 ikn,2510,EVENT,10
doni salmanan,2511,ORANG,1
dukungan hukum,2512,KONSEP,3
doni muhammad taufik,2513,ORANG,1
femi irvan nasution,2514,ORANG,1
kejaksaan negeri kabupaten,2515,PEMERINTAHAN,7
cahaya anagata energy,2516,PERUSAHAAN,0
ipb,2517,KONSEP,3
chevron new energies,2518,PERUSAHAAN,0
wkp way ratai,2519,WILAYAH,11
hiroshima university,2520,PERUSAHAAN,0
nasabah prioritas perbankan,2521,ORANG,1
delonix nusantara,2522,PERUSAHAAN,0
nusantara,2523,WILAYAH,11
ototita ibu kota,2524,BADAN_REGULATOR,4
delonix group,2525,ORANG,1
teras hutan ikn by plataran,2526,PERUSAHAAN,0
australia independent school,2527,PERUSAHAAN,0
magnum investment nusantara,2528,PERUSAHAAN,0
delonix bravo,2529,PERUSAHAAN,0
d'prima hotel,2530,PERUSAHAAN,0
nasional (atr/bpn),2531,PEMERINTAHAN,7
kementerian atr/bpn,2532,PEMERINTAHAN,7
ibukota nusantara (ikn),2533,KONCEPT,16
alpaca securities llc,2534,PERUSAHAAN,0
reku,2535,PERUSAHAAN,0
jesse choi,2536,ORANG,1
pasar fx,2537,PERUSAHAAN,0
pasarfx,2538,PERUSAHAAN,0
investor asal rusia,2539,ORANG,1
igor maximov,2540,ORANG,1
primahotel manajemen,2541,PERUSAHAAN,0
pembangunan ikn,2542,KONSEP,3
peletakan batu pertama ke-8,2543,EVENT,10
middle income trap,2544,KONSEP,3
negara berpendapatan menengah,2545,NEGARA,9
pasar sekunder,2546,KONSEP,3
ori seri ori026,2547,PRODUK,6
pergerakan mata uang,2548,KONSEP,3
tingkat inflasi,2549,INDIKATOR_EKONOMI,2
peringatan geopolitik,2550,KONSEP,3
ketidakpastian ekonomi,2551,KONSEP,3
kondisi ekonomi global,2552,KONSEP,3
faktor-faktor ini,2553,KONSEP,3
incremental capital output,2554,KONSEP,3
biaya investasi,2555,KONSEP,3
shinta kamdani,2556,ORANG,1
euis,2557,ORANG,1
kantor pegadaian,2558,PERUSAHAAN,0
kementerian perdagangan ri,2559,PEMERINTAHAN,7
produk berbasis digital,2560,PRODUK,6
ekonomi indonesia,2561,PEMERINTAHAN,7
forum bisnis usaha,2562,EVENT,10
asosiasi komik seluruh,2563,ORGANISASI,8
kemenparekraf,2564,PEMERINTAHAN,7
andi dika permata,2565,ORANG,1
ajaib kripto,2566,PERUSAHAAN,0
adrian sudirgo,2567,ORANG,1
investasi teknologi peningkatan,2568,PRODUK,6
pemkab sukabumi,2569,PEMERINTAHAN,7
west java investment summit,2570,EVENT,10
japan,2571,NEGARA,9
tumulec,2572,ORANG,1
wjis 2024,2573,EVENT,10
maciej tumulec,2574,ORANG,1
polandia,2575,NEGARA,9
pemerintahan prabowo-gibran,2576,PEMERINTAHAN,7
pembangunan pltp,2577,PRODUK,6
pln ip,2578,PERUSAHAAN,0
ikatan wartawan ekonomi,2579,ORGANISASI,8
universitas padjadjaran,2580,PERUSAHAAN,0
dualime kepemimpinan,2581,KONSEP,3
dualisme kepemimpinan,2582,KONSEP,3
internal pengusaha,2583,KONSEP,3
instrumen single stock,2584,INSTRUMEN_FINANSIAL,12
energi panas bumi,2585,SEKTOR,13
iigce 2024,2586,EVENT,10
kegiatan,2587,KONSEP,3
boyke bratakusuma,2588,ORANG,1
indonesia international geothermal convention & exhibition (iigce) 2024,2589,EVENT,10
empat putra daerah,2590,ORANG,1
mandalika grand prix,2591,PERUSAHAAN,0
mgpa,2592,PERUSAHAAN,0
simon maas,2593,ORANG,1
troy warokka,2594,ORANG,1
samsuri,2595,ORANG,1
pabrik kendaraan listrik,2596,KONSEP,3
penjualan mobil listrik,2597,INDIKATOR_EKONOMI,2
landlord,2598,ORGANISASI,8
willson kalip,2599,ORANG,1
sektor ritel,2600,SEKTOR,13
sektor makanan dan minuman,2601,SEKTOR,13
major tenant,2602,PERUSAHAAN,0
proyek ebt,2603,KONSEP,3
indonesia sustainable energy,2604,EVENT,10
giz energy programme,2605,ORGANISASI,8
deni gumilang,2606,ORANG,1
deni,2607,ORANG,1
pembiayaan berkelanjutan,2608,KONSEP,3
emisi,2609,KONSEP,3
kadin energy transition,2610,ORGANISASI,8
tiga inisiatif,2611,KONSEP,3
investasi di pasar saham,2612,KONSEP,3
stop loss,2613,INSTRUMEN_FINANSIAL,12
saham gorengan,2614,KONSEP,3
martha christina,2615,ORANG,1
abyan habib yuntoharjo,2616,ORANG,1
samsonite,2617,PERUSAHAAN,0
adb,2618,BADAN_REGULATOR,4
pola pikir investasi,2619,KONSEP,3
sektor,2620,SEKTOR,13
emiten,2621,PERUSAHAAN,0
laba bersih,2622,INDIKATOR_EKONOMI,2
guterres,2623,ORANG,1
hari udara bersih,2624,EVENT,10
majelis umum pbb,2625,BADAN_REGULATOR,4
antonio guterres,2626,ORANG,1
inger andersen,2627,ORANG,1
ko barrett,2628,ORANG,1
organisasi meteorologi dunia,2629,BADAN_REGULATOR,4
indra saputra,2630,ORANG,1
polres sukabumi kota,2631,PERUSAHAAN,0
sfs,2632,ORANG,1
polda metro jaya jakarta,2633,KOTA,5
zakir rabbani,2634,ORANG,1
ndc,2635,ORANG,1
kantor imigrasi kelas,2636,ORGANISASI,8
masjuno,2637,ORANG,1
dow jones industrial average,2638,INDIKATOR_EKONOMI,2
saham teknologi,2639,SEKTOR,13
indeks s&p 500,2640,INDIKATOR_EKONOMI,2
indeks nasdaq composite,2641,INDIKATOR_EKONOMI,2
pasar saham amerika serikat,2642,SEKTOR,13
technology select sector,2643,PRODUK,6
modal asing,2644,KONSEP,3
bank sentral as,2645,BADAN_REGULATOR,4
pemangkasan suku bunga,2646,KONSEP,3
laporan indeks harga produsen,2647,KONSEP,3
laporan indeks harga konsumen,2648,KONSEP,3
woro srihastuti sulistyaningrum,2649,ORANG,1
yayasan plan international,2650,PERUSAHAAN,0
girls summit,2651,EVENT,10
astra international,2652,PERUSAHAAN,0
united nations foundation,2653,ORGANISASI,8
united nations general,2654,ORGANISASI,8
investasi dari china,2655,PRODUK,6
investasi dari australia,2656,PRODUK,6
hasan,2657,ORANG,1
sektor-sektor,2658,SEKTOR,13
destry damayanti,2659,ORANG,1
karpet persia,2660,PRODUK,6
karpet persia buatan tangan,2661,PRODUK,6
karpet persia berkualitas,2662,PRODUK,6
bank ocbc nisp,2663,PERUSAHAAN,0
andrejs senkovs,2664,ORANG,1
kementerian pariwisata,2665,PEMERINTAHAN,7
sandiaga uno,2666,ORANG,1
jakarta convention center (jcc),2667,KOTA,5
bill winters,2668,ORANG,1
indonesia international sustainability forum (isf) 2024,2669,EVENT,10
selwin charles hart,2670,ORANG,1
pendanaan publik,2671,KONSEP,3
pendanaan sektor swasta,2672,KONSEP,3
nikkei,2673,INDIKATOR_EKONOMI,2
mata uang garuda,2674,INSTRUMEN_FINANSIAL,12
jisdor,2675,KONSEP,3
bursa asia,2676,PERUSAHAAN,0
shanghai komposit,2677,INDIKATOR_EKONOMI,2
i gede nyoman ytna,2678,ORANG,1
plts apung di waduk cirata,2679,PRODUK,6
hutan mangrove indonesia,2680,KONSEP,3
negara maju,2681,NEGARA,9
indonesia international sustainability forum (iisf),2682,EVENT,10
pembangkit listrik tenaga surya (plts) terapung di cirata,2683,PRODUK,6
polres depok,2684,BADAN_REGULATOR,4
terlapor,2685,ORANG,1
tanah ulayat,2686,PRODUK,6
ketegangan geopolitik dunia,2687,KONSEP,3
suku bunga acuan,2688,INSTRUMEN_FINANSIAL,12
konflik israel dan hamas,2689,KONSEP,3
suku bunga tinggi,2690,INDIKATOR_EKONOMI,2
suku bunga yang turun,2691,INDIKATOR_EKONOMI,2
institut for energy economics,2692,ORGANISASI,8
pemerintah provinsi kalimantan timur,2693,PEMERINTAHAN,7
pma asal korea selatan,2694,PERUSAHAAN,0
rogan roeslani,2695,ORANG,1
rafailles education limited,2696,PERUSAHAAN,0
